UID	aCap	Adventitial FB	Alveolar FB	Alveolar macrophage	Arteriole	AT1	AT2	B cells	Basal	CD4	CD8/NKT	cDC1	cDC2	Ciliated	Differentiating ciliated	gCap	Inflamed	Inflammatory monocyte	Interstitial macrophage	KRT5-/KRT17+	Lymphatic	Mast	Mesothelial	moDC	Monocyte	Monocyte-derived macrophage	MyoFB	MyoFB - Activated	NK	pDC	Pericyte	Plasma	PLIN2+ FB	PNEC	Proliferating - Epi	Proliferating - Imm	Secretory - SCGB1A1+/MUC5B+	Secretory - SCGB1A1+/SCGB3A2+	Secretory - SCGB3A2+	SMC	Systemic venous	Transitional AT2	Venule
CLEC17A	0	0	0	0	0	0	0	0.190022514	0	0.000174427	0.000210759	0	0.035244783	0	0	0	0	0.00815112	0.00281425	0	0	0	0	0.016033918	0.00359205	0.001225873	0	0	0.000243963	0	0	0.034520661	0	0	0	0.002381553	0.00020456	0.000266042	0.000164603	0	6.35E-05	0	0
CR2	0	0	0.000550012	0	0	0.002118608	0.002123976	0.365734424	0.001052399	0.018977818	0	0	0.000279022	0.000476858	0	0	0	0.001259815	0.000214728	0.012051005	0	0.001866732	0	0	0	0.00015764	0	0	0	0	0	0.081279309	0	0	0	0.000991279	0.000168562	0	0.000374043	0	0	0.00103654	0.000276799
GPR18	0	0	0	0.000658092	0	0	0.000478213	0.420602565	0	0.046281734	0.077208506	0	0.062401413	0	0	0	0	0.01498892	0.002305885	0	0	0.000492271	0	0.020408822	0.01163572	0.004738409	0	0	0.135476389	0.045050507	0	0.006098526	0	0	0.002898953	0.058428039	0.000293487	0.001481376	0	0	0.000126227	0	0
CNR2	0	0	0	7.28E-05	0	0	0	0.281652599	0	0.000580284	0.005585419	0	0.001672725	0.000145479	0	0	0	0.000371601	0.000324101	0	0	0.001141693	0.00051795	0.007339938	0	7.02E-05	0	0	0.013632451	0.039511972	0	0.034647681	0	0	0	0.00387855	0	0	0	0	0	0	0
AL928742.1	0	0	0	0	0	0	0.000773906	0.254280935	0.001483641	0	0	0	0	0	0	0	0	0.000583404	0	0	0	0	0	0	0	3.47E-05	0	0	0	0	0	0.004065783	0	0	0	0	0.000311371	0	0.000876582	0	0	0	0.000151478
FCRL4	0	0	0	0	0	0	0	0.265900641	0	0	0	0	7.01E-05	0	0	0	0	0.000376304	0	0	0	0	0	6.65E-05	0	1.87E-05	0	0	0	0	0	0.001856017	0	0	0	0.000668886	0	0	0	0	0	0	0
CD79B	0.016521576	0.006723361	0.002047322	0.001289032	0.076552864	0	0.001229717	1.342187943	0	0.391376084	0.103802084	0.017200506	0.00803486	0.000612195	0.007143862	0.003382541	0	0.120545899	0.007838935	0	0.002416066	0.108772872	0	0.01594773	0.034815053	0.005620058	0	0	0.327494393	0.009811981	0.055446654	0.758014742	0.032184395	0	0.003822352	0.057932678	0.001447963	0.003158467	0.000718184	0.024708849	0.260173657	0.003455438	0.084350821
TNFRSF13B	0	0	0.000732872	0	0.000301442	0	3.37E-05	0.89616753	0	0.228043637	0.000300317	0	0.000116766	0.000477061	0	0	0	0.001690463	0.000529324	0	0	0.00027194	0	6.91E-05	0.000409206	0.000406685	0	0	0	0.003109797	0	0.458233188	0	0	0	0.005220292	0.000168562	0	0	0.002977005	0.00231003	0	0.000274707
TLR10	0	0.001609909	0	0.000869639	0.0002193	0	0.000242516	0.609698559	0.001688767	0	0.007648128	0.030885979	0.196349716	6.49E-05	0.005888433	0	0	0.011396781	0.004783218	0	0	0.000150746	0	0.074985536	0.003859107	0.001796445	0	0	0	0.212649714	0	0.054108223	0	0	0	0.057956452	0	0	0.000105911	0	0.000514366	0	0.000276799
LINC01781	0	0	0	0	0.000598721	0	0.000109288	0.513378176	0	0	0.000103619	0	0.000419295	0.000533446	0	0	0	0.001670705	0.000170369	0	0.000341907	0.000690042	0	0.000187277	0.000210137	7.39E-05	0	0	0	0	0	0.132818288	0	0	0	0.000238124	0.00060182	0	0	0.018798393	0.000199384	0.00317622	0.000214729
PAX5	0	0	0	0.000234004	0	0	0	0.465265109	0	0	0.000120765	0	0	0	0	0	0	0.001173661	0.00027093	0	0	0	0	0.000419752	0	0.000173795	0	0	0	0	0	0.031497049	0.023440382	0.099240353	0	0.00049023	0	0	0	0	0.000158037	0	0.000151478
FCRL1	0	0	0	0.022162541	0	0	6.33E-05	0.533844583	0	0.002670242	0.000320472	0	0.007065137	0.00037091	0	0	0	0.003005917	0.000799051	0	0	0.000751529	0	0.002200233	0.000223292	0.006035268	0	0	0.000503121	0	0	0.036269811	0	0	0	0.005959571	0.000168562	0.002947695	0	0	0.000162359	0	0
BLK	0	0	0	0.002781909	0	0.013328099	0	0.84043524	0.00040158	0.015991476	0.01752522	0.005722568	0.000584277	0.000120378	0	0	0	0.001210745	0.000167204	0	0.003370125	0.000762084	0	0.001538287	0	0.000560889	0	0	0.001123873	0.190084926	0	0.158529651	0	0	0	0.002617768	0.000530588	0	0	0	0.002659192	0	0
VPREB3	0.001601524	0	0	0.000175811	0.001522967	0	0.000212066	0.790875703	0.000131279	0	0.006174805	0.009496093	0	0.00091163	0	0	0	0.002101767	0.000848498	0	0	0.003527284	0	0.000604848	0.000231687	0.000556315	0	0	0	0	0	0.148051492	0	0	0	0	0.000861297	0	0.000423726	0	0.000234159	0	0
FCRLA	0	0.000988776	0.000343836	0	0	0	0	0.91972896	0	0	0.001308079	0	0.003205068	0.000481159	0	0	0	0.00339099	0.004854123	0	0	0.004020319	0	0.002297389	0.000704123	0.002901058	0	0	0.009869538	0.195587809	0	0.31456397	0	0	0	0.003899226	0.000407368	0	0.000355419	0	4.30E-05	0	0.000276799
CXCR5	0	0	0.002804298	0.000179617	0.000177906	0.011692836	0.001442026	0.565037677	0.00023092	0.041615409	0.004278825	0.002881455	0.002195066	0.001342712	0	0	0	0.001591199	0.000257636	0.002471868	0	0	0.000679086	0.001874465	0.001070765	0.000587336	0	0	0.002248954	0	0.000590454	0.033629021	0	0	0	0.001197647	0.000928507	0.000192387	0.001699555	0.004609878	0.000138226	0.008189261	0
TNFRSF13C	0.001804076	0	0	0	0.007394933	0	0.000324895	0.700492645	0.000397586	0.007601029	0.002778593	0	0	0.0011031	0.005998629	0	0	0.002570306	0.001006534	0	0	0	0	0.004380031	0	0.000575387	0	0.001059009	0	0.012430483	0	0.191192752	0	0.049164889	0.0120344	0.00506107	0.001842277	0.001617376	0	0	0	0	0.001341322
BANK1	0	0.010868631	0.001945471	0.015628727	0.002403412	0.327457355	0.177272511	1.594765873	0.048249226	0.001530096	0.007708379	0.016471624	0.146500735	0.001763344	0.0164917	0	0	0.066793967	0.006278673	0.073030297	0.012700664	0.006671629	0.007978738	0.103349802	0.021927823	0.031408254	0	0	0	0.068008125	0.001857914	0.178520831	0.002993317	0.056180106	0.059730334	0.05496244	0.011071208	0.013904839	0.109364089	0.000958958	0.006484013	0.12891746	0.003050977
CD19	0	0.00351075	0.017917589	0.005342201	0.001674938	0	0.000455814	1.198319736	0.001439206	0	0.001112319	0	0.009089283	0.000383363	0.004443602	0	0	0.004706086	0.00325611	0	0.001245196	0.004254575	0	0.013805006	0.001836116	0.003291629	0	0.000881338	0.004214284	0.002566602	0	0.180272329	0.000126909	0	0.004388151	0.011951657	0.000411152	0	0.000155642	0.005749424	0.000206038	0.001450305	0.000294614
LINC00926	0.009206401	0.032672591	0.022431133	0.001913135	0.008158796	0.033422975	0.003896084	1.172475924	0.003162411	0.000165057	0.000372885	0.01766887	0.004899785	0.001651773	0.008753545	0.011328633	0	0.006837482	0.006388065	0.005465046	0.004911538	0.002967912	0.010772988	0.006904069	0.00873867	0.005629549	0.041300929	0.011243482	0.004214284	0	0.018258864	0.034064486	0.003577016	0.010643339	0.004368515	0.006245461	0.001757491	0.016578008	0.008068479	0.001378135	0.005730091	0.006625164	0.006310966
MS4A1	0.001036743	0	0.00145205	0.000272692	0.000208578	0	0.000149982	2.257995484	0.000876974	0.00701343	0.025469801	0.007460338	0.001247743	0.000898794	0	0	0	0.005523073	0.000582875	0	0	0.005231856	0	0.002644632	0.000585895	0.001261295	0	0.001332684	0.004529757	0.002122941	0	0.12468731	0.008331373	0	0	0.00495803	0	0.000788145	0	0.020662482	0.001032094	0	0.000533039
TFAP2A	0.000102356	0.005598025	0.002692277	0.001880865	0.005555995	0.018107715	0.015457301	0	0.419063062	0.001376121	0.000362459	0	0.001248237	0.0870334	0.194152364	0	0	0.000722831	0.001249982	0.377454194	0.003729103	0.000590793	0.043386013	0.001121165	0.000301988	0.000659459	0	0.003870505	0	0	0.00163453	0	0.005921498	0.140376058	0.149369728	0.002378561	0.205912685	0.148794805	0.13287822	0.005824863	0.001812119	0.092583495	0
BMP7	0	0.056781009	0.102794993	0.000197505	0.005106636	0.001138742	0.001960208	0	0.182188497	0	0	0	0.000108429	0.005396969	0.009165878	0	0	0.000285385	0.000536862	0.048745547	0.000447138	0.082749326	0.03513282	9.82E-05	0.000155331	0.000199313	0	0.112003733	0.001683287	0	0.000589209	0	0.007806907	0	0.029817402	0.00145435	0.01326973	0.001885338	0.011724907	0.001906268	0.000137117	0.003058022	0.000711761
GABRA4	0	0	0	0.006755811	0	0	7.88E-05	0	0.035661509	0	0	0	0	0.000154174	0	0	0	0.000440732	0	0	0	0.001486883	0	0.000310758	0	0.000984165	0.005380223	0	0	0	0	0	0	0	0.003202731	0.00232643	0	0.002733767	0	0	3.71E-05	0	0
ADH1C	0.00011647	0.081109446	0.039296731	0.001587809	0	0.014463813	0.021929846	0	0.467560891	0.001324153	0	0	0.000951118	0.08847248	0.12001851	0	0	0.000595909	0.001746766	0.053936057	0	0.000939222	0.076062486	0.001392157	0.000614804	0.00097901	0.034016927	0.026236533	0.000263783	0	0.027197448	0	0.115972255	0.052878494	0.09570246	0.001538889	0.321987081	0.045521917	0.058722861	0.003502619	0	0.023742339	0.002179431
LAMB3	0.0097342	0.044707011	0.034367404	0.00104789	0.001764444	1.152569417	0.394040944	0.001510471	1.394027022	0.010935556	0.004525693	0.026083843	0.01551611	0.350615383	0.506405832	0	0	0.025495028	0.034651744	1.637135703	0	0.017433358	0.006900222	0.013673542	0.035954879	0.021213076	0	0.015818326	0.001748854	0.003460994	0.040682166	0.005519901	0.00213496	0.099240353	0.542939314	0.020963013	0.374653907	0.25844122	0.526776376	0.013198016	0.004704003	0.931598838	0.001414582
LARGE2	0	0	0.00085762	0.000156047	0	0.057144756	0.085491495	0.034453665	0.36010744	0.004486095	0.00297236	0	6.56E-05	0.017119602	0.070496468	0	0	0.000256453	9.77E-05	0.23492481	0.00182904	0	0.00174456	0.000409352	0.000180606	0.003407166	0	0	0	0	0.000891063	0.004926198	0	0.212884406	0.173703962	0.00149483	0.087297386	0.10878643	0.134328115	0	0.000408604	0.152264631	0
NSG1	0	0.002378125	0	0	0.036751374	0.014530172	0.007942431	0.00859119	0.470915986	0.102306317	0.132918642	0.005112514	0.001637412	0.002210413	0.014669856	0	0	0.000330274	4.99E-05	0.28894622	0.000127119	0.195734855	0.56014391	0	0.000476422	0.00077057	0.020483265	0.021143765	0.076491679	0	0.0107612	0	0.010320781	0.133287706	0.088235254	0.018952037	0.019230365	0.015336653	0.024681388	0.005242728	0.000464897	0.033350585	0.002102532
COL4A6	0	0.035208988	0.034040153	0	0	0.004996424	0.003216019	0	0.22255424	0.000760636	0	0	0	0.018486195	0.006342843	0	0	0.000117254	0.000278874	0.080291119	0.005411462	0	0.037457502	0	0	4.15E-05	0.043313403	0.008693171	0	0	0.016073869	0	0.008950283	0	0.012869129	0.001164242	0.003908626	0	0.002000366	0.240111114	4.69E-05	0.011243677	0
AL139158.2	0	0.000559118	0	0	0	0.000564925	0.000208096	0	0.05241948	0.004556022	0	0	0	0	0	0	0	0	0.000128231	0.007803881	0	0	0.000172308	0	0	0.000109869	0.008807886	0.00100284	0	0	0.002214479	0	0	0	0.008386408	0	0.003765678	0.000220789	0.003038513	0.001838402	0	0.005168097	0.000588397
LOXL4	0.000168142	0.066738349	0.017695323	0.001408071	0.008138111	0.087031783	0.008083827	0	0.246194963	0	0.000509766	0	0	0.000926224	0.056042158	0	0	0.000260887	0.000459628	0.06507785	0.0022564	0.000647335	0.026643939	0	0.000353669	0.000483457	0.039393617	0.034753141	0	0.021839777	0.009244201	0.00167205	0.037377747	0	0.033688218	0.000512276	0.079521717	0.051480572	0.062692237	0.016813196	0.007551466	0.063387009	0.003047763
FOXE1	0	0	0	2.82E-05	0	0	0	0	0.033072897	0	0	0	0	0.000250589	0.005643873	0	0	9.66E-05	0	0.004337038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003921	0.000721515	0.003432134	0	0	0	0
CROT	0.08805599	0.087556467	0.148261539	0.084348893	0.067705111	0.120169011	0.061110956	0.050782684	0.547091507	0.066686624	0.088440411	0.018312116	0.055990034	0.221096888	0.190059935	0.121309282	0.260861432	0.036156441	0.064240546	0.2333885	0.066543951	0.094538519	0.11124414	0.061859145	0.019622509	0.055644701	0.151733336	0.188864057	0.095353749	0.039259313	0.075018239	0.031648294	0.145193433	0.186468547	0.118219786	0.092842281	0.120509171	0.059347003	0.104558187	0.091939451	0.053272372	0.122792856	0.088783343
DAPL1	0.003614719	0	0	0.001857476	0.000526099	0.001277112	0.002406727	0	0.206213403	0.006361321	0.00020432	0.001488302	0.00425004	0.058794233	0.079194794	0	0	0.003696713	0.013864633	0.040224796	0	0.034107664	0.010524003	0.002591758	0.00514025	0.007724228	0	0	0	0	0	0.014334227	0	0.039959013	0.030353838	0.008202185	0.017560992	0.009219859	0.004815228	0.006503444	0.000299055	0.015788702	0
AC008687.8	0	0	0	3.01E-05	0.000313084	0.023840904	0.004508433	0	0.106830909	0	0	0	0	0.003077693	0.010196254	0	0	0.000352411	0	0.024207292	0	0	0	0.000300975	0	1.59E-05	0	0	0	0	0	0	0	0	0.007156994	0	0.013157668	0.024132337	0.019627531	0	0.000362464	0.002816328	0
CEMIP	0.090071463	0.069722713	0.149304315	0.000491251	0.022140723	0.003473742	0.02317145	0	0.475420217	0.000594229	0.001616206	0	0.002012887	0.001184291	0.009603563	0.208268912	0.079623937	0.011007324	0.012054113	0.093034733	0.040029479	0.003164318	0.278751707	0.005761767	0.00935157	0.008431248	0.012536074	0.091846782	0.001364702	0	0	0.003825757	0.047887639	0.132665655	0.01954952	0.00378927	0.009053002	0.007414512	0.037851794	0.002314003	0.007362803	0.081974058	0.023637946
CLCA2	0	0.001122555	0.002738974	7.97E-05	0	0	0.003374221	0	0.317618376	0.002899399	0	0	0.001233577	0.001988466	0.06238227	0	0	0.000997221	0.001098182	0.000861034	0	0.001491663	0.005607447	0.001133903	0.001122274	0.000480942	0	0	0.000297026	0	0	0	0.028151887	0	0.105216754	0.000188013	0.232906141	0.053968848	0.003511629	0.006904773	0	0.00177872	0
PLCH2	0	0	0.001242918	0	0.000223419	0.012895127	0.038237111	0.026730613	0.273375595	0.04575359	0.022828	0.006239811	0.001245815	0.025013529	0.073490395	0	0	0.000176116	0.000298837	0.069001023	0	0	0.008812943	0.000969278	0	0.000184206	0	0.002290271	0.013754611	0	0	0.01438591	0	0.053158916	0.03552821	0.002844649	0.097133288	0.072382062	0.09399085	0	0.000155357	0.0453132	0
KRT14	0	8.13E-05	0.000406821	0.000226123	0	0	0.00020048	0	0.089616075	0.00015659	0	0	0.000182108	0.000337871	0.003987916	0	0	0.00014921	0	0.052935608	0	0.000207663	0.010941934	0	0	0.000161743	0	0.001416865	0	0	0	0	0	0	0.011999292	9.12E-05	0.001861153	0.000163581	0.004330159	0	0.000127542	0.008813562	0
LINC00885	0.000209433	0	0	0.00155701	0	0.003452606	0.008047084	0	0.129726907	0.005698005	0	0.011575452	0.000715353	0.014341204	0.021041345	0	0	0.000203774	0.002537628	0.045945758	0	0.00342209	0.016330454	0.001962844	0.000192651	0.001096363	0	0	0	0.015886808	0	0	0	0	0.027567333	0.003248828	0.019424371	0.016236482	0.01418386	0	0	0	0.000364632
VSNL1	0.000273083	0.044348513	0.042608037	0.00444063	0.000240661	0	0.010745443	0	0.38123594	0	0	0	0	0.00224028	0.013631265	0	0	0.000963941	0.000746676	0.034002929	0.002331489	0.005409787	0.033946498	0.000248065	0	0.000994077	0.211708238	0.303922431	0	0	0.221076292	0	0.049992143	0	0.075662152	0.000491839	0.01184209	0.005176286	0.014399273	0.019122201	0.000599016	0.027074424	7.39E-05
